 34.479451 10.846172 9.779432 8.837658 7.786637 34.856493 2.356754 2.066521 1.871323 1.620700 7.533516 0.764245 0.691373 0.595360 2.245840 0.626906 0.557839 2.058827 0.570447 1.772744 1.559461 5.162106 4.564115 4.102558 3.523663 17.412217 7.341873 2.232378 2.009491 1.716639 6.842912 6.524070 2.260559 1.851182 1.624190 6.289082 5.996574 2.064579 1.879003 1.689053 5.506890 5.235943 1.804498 1.684354 1.729286 4.888655 17.241444 4.985034 4.534627 3.946207 3.443209 7.001453 6.128297 5.477604 4.700907 23.507020 14.690558 4.033187 3.629857 3.118184 13.190201 12.938591 4.072088 3.368219 2.924390 11.985669 12.065249 3.732571 3.437851 3.028182 10.729363 10.442994 3.291939 3.054208 3.088168 9.424191 23.327349 6.659565 6.027940 5.312071 4.636932 15.166296 3.437560 3.307759 3.028197 2.755559 16.839583 1.577160 1.707145 1.699119 1.694529 22.768430 0.039297 0.034952 0.032378 1.868890 0.027582 0.025819 1.664444 0.023751 1.536398 1.435304 2.111086 1.945146 1.806103 1.732897 7.179870 0.500020 0.452766 0.412616 2.294276 0.434709 0.403739 2.240806 0.384774 2.070819 1.946066
 9.548601 29.952575 30.754188 7.497882 6.931000 8.282527 1.998236 1.940867 0.612170 0.519535 0.764245 6.860650 1.512281 1.400322 1.651932 1.535786 1.453301 1.710471 0.494992 0.510197 0.449957 6.137591 5.951170 1.739270 1.476283 2.174744 4.426666 15.572349 3.362904 3.080617 3.702441 4.345228 15.367338 3.373643 3.164467 3.772327 1.865333 4.656510 4.723712 1.446101 1.517819 1.609838 4.331284 4.432522 1.473619 1.361627 2.256518 5.027673 5.164455 1.486619 1.310504 12.338907 11.866430 3.138427 2.719087 3.859476 6.033003 20.289749 4.465801 4.077451 4.938454 5.836493 19.734556 4.433990 4.110258 4.938427 3.457650 8.863401 9.080751 2.535519 2.724857 2.999380 8.135267 8.252989 2.555087 2.443629 4.080410 9.668424 9.886998 2.663292 2.385623 2.768735 12.720065 14.174706 2.354271 2.266042 2.449300 1.241207 1.517449 0.044661 0.040525 0.045581 23.174474 1.191104 1.151992 1.142101 1.217866 1.137356 1.250599 0.023251 0.024878 0.023533 1.794328 1.900622 0.381569 0.351431 0.432118 7.169124 1.567766 1.557044 1.605805 1.749929 1.731058 1.807735 0.314096 0.329934 0.314516
 8.823862 29.073393 7.633212 30.265271 7.347270 7.798589 1.791022 0.627280 1.751471 0.532173 0.691373 1.512281 6.770607 1.545575 1.565801 1.572512 0.473927 0.532762 1.635422 1.567123 0.452904 5.520533 1.791442 5.361573 1.507816 1.970238 3.986872 3.370491 15.375552 3.360156 3.499462 1.889129 4.656284 4.803073 1.366720 1.562792 3.924008 15.115709 3.453674 3.584008 3.453853 1.654011 4.817565 1.413050 5.004857 1.373169 2.053681 4.775919 1.543144 4.777056 1.321121 11.372243 3.233293 10.936748 2.802705 3.537900 5.470833 4.496699 19.970111 4.391040 4.653440 3.479329 9.086111 9.419407 2.473279 2.795397 5.242992 19.197490 4.492782 4.607348 4.504474 3.026289 8.891546 2.466497 9.152057 2.436699 3.742044 9.239597 2.743929 9.332969 2.435657 2.325521 11.869078 2.215252 14.228273 2.612722 2.206232 0.904756 0.041188 1.368921 0.048289 0.040051 1.094495 23.070030 1.440186 1.041149 1.188926 0.023875 0.021990 1.190919 1.214670 0.022744 1.516099 0.352187 1.773957 0.375567 0.368266 1.499104 7.167137 1.804880 1.469306 1.774897 0.333942 0.312072 1.904904 1.791537 0.328476
 7.840854 28.091452 7.152688 7.442380 29.795915 7.112398 1.591501 0.546959 0.545971 1.531978 0.595360 1.400322 1.545575 6.732251 1.438828 0.465597 1.533988 0.474500 1.658598 0.456118 1.437108 4.948126 1.570727 1.556003 4.708708 1.703341 3.508830 3.096327 3.369494 15.205453 3.180709 1.646552 4.326557 1.362754 4.606180 1.391784 1.667251 4.795227 1.384310 5.023872 1.356305 3.391425 14.837370 3.312106 3.629644 3.133852 1.776299 4.424961 1.380849 1.338499 4.392797 10.412072 2.891372 2.890776 9.880829 3.108449 4.801485 4.131046 4.417138 19.644835 4.213525 3.038150 8.495966 2.501043 8.901493 2.496326 3.047868 9.011176 2.473765 9.482105 2.417328 4.463588 18.593857 4.208441 4.621500 4.031537 3.272398 8.713914 2.492280 2.467715 8.787809 1.871812 10.948144 1.930731 2.365192 14.310838 1.895823 0.745571 0.032503 0.041283 1.287686 0.032608 1.052239 1.457755 23.327323 0.996566 0.022585 1.133757 0.019533 1.193528 0.020887 1.162801 1.257480 0.288468 0.333745 1.677468 0.300921 1.333765 1.600333 7.167756 1.291438 0.301252 1.781070 0.269952 1.915192 0.297542 1.770138
 10.466359 30.944363 8.368673 7.748361 6.994422 31.477487 2.202031 0.746809 0.659388 0.552832 2.245840 1.651932 1.565801 1.438828 7.043800 0.528277 0.478721 1.749764 0.503296 1.547419 1.384090 6.746418 2.131447 1.874647 1.569474 6.884219 4.890761 3.704477 3.493566 3.166942 15.997907 2.236907 5.050646 1.546492 1.381820 5.303840 2.008631 4.796854 1.566587 1.467731 4.743353 1.720074 4.432740 1.429107 1.504446 4.277486 4.995431 15.865982 3.846683 3.434279 3.054526 13.419378 3.787563 3.367768 2.870021 13.588767 6.642555 4.954632 4.637559 4.176838 20.830467 4.085635 9.728135 2.781283 2.458461 10.066513 3.728445 9.070872 2.803773 2.561729 9.056722 3.225816 8.306450 2.531637 2.619603 8.068542 6.699830 20.463212 5.029086 4.534875 4.039897 3.247288 13.617289 2.547460 2.430040 2.290254 14.661407 1.426438 0.053241 0.049870 0.045841 1.547674 1.167674 1.152961 1.141461 23.079554 0.023653 0.022713 1.228961 0.021814 1.237732 1.174437 2.069982 0.454497 0.417714 0.383738 2.075043 1.705711 1.633116 1.592837 7.170813 0.337293 0.323180 1.826367 0.316086 1.784408 1.741122
 8.204548 7.652784 28.552518 28.972439 6.482166 7.126515 0.627373 1.650151 1.637236 0.481866 0.626906 1.535786 1.572512 0.465597 0.528277 6.670590 1.339102 1.445836 1.401034 1.410803 0.382476 1.799385 5.045007 4.991660 1.349813 1.773460 1.860720 4.721388 4.799319 1.328937 1.535878 3.698036 3.384074 14.918901 2.880762 3.182391 3.667978 3.457425 14.835857 3.040400 3.094030 1.504808 1.401608 4.118946 4.288992 1.163642 1.864511 1.542584 4.391827 4.322897 1.119409 3.297356 10.149918 10.086885 2.452069 3.148951 3.482477 9.365996 9.475420 2.382142 2.736394 4.996266 4.460590 19.132529 3.744421 4.179285 4.924327 4.491608 18.848453 3.926023 4.044979 2.783432 2.469606 7.725685 7.999793 2.099223 3.423245 2.757126 8.622962 8.596698 2.090816 2.144739 1.985008 12.071994 12.966943 2.014759 1.866616 0.026282 1.215373 1.335524 0.045518 0.034221 1.093527 1.144854 0.025360 0.020638 23.460727 1.165508 0.998544 1.031629 1.117291 0.020502 0.336146 1.513070 1.648534 0.322018 0.325086 1.501727 1.594218 0.299163 0.283062 7.170075 1.548302 1.401683 1.487871 1.521975 0.252483
 7.549313 7.280293 28.100329 6.683952 28.910928 6.706898 0.555359 1.526495 0.503289 1.480171 0.557839 1.453301 0.473927 1.533988 0.478721 1.339102 6.773760 1.376367 1.473814 0.391828 1.334806 1.603208 4.682813 1.417578 4.499060 1.582874 1.652505 4.462697 1.366374 4.634682 1.394591 3.393494 3.186895 2.892407 15.055681 2.999368 1.553006 1.415645 4.173488 4.461337 1.175793 3.296447 3.320059 14.888310 3.196217 2.906629 1.668280 1.406257 4.191874 1.154514 4.070479 2.996503 9.591196 2.571412 9.319042 2.855737 3.128569 8.943734 2.459577 9.171524 2.514423 4.559112 4.182634 3.788732 19.102870 3.909759 2.903771 2.524299 8.228861 8.641709 2.156055 4.349560 4.231616 18.571099 4.049924 3.735054 3.101453 2.550846 8.322957 2.156553 8.232411 1.803766 1.747040 11.706137 1.856304 13.658217 1.644389 0.020031 1.052732 0.038513 1.225993 0.028053 1.016427 0.024690 1.073970 0.018280 1.124329 23.672747 0.946622 1.001465 0.018877 1.046965 0.277497 1.321272 0.287717 1.639484 0.273434 1.355835 0.268715 1.634127 0.244795 1.422216 7.172216 1.280731 1.540259 0.230016 1.557854
 9.549712 8.468737 30.256940 7.136023 6.542983 30.447077 0.754950 1.931772 0.603291 0.514319 2.058827 1.710471 0.532762 0.474500 1.749764 1.445836 1.376367 6.980989 0.430366 1.421199 1.283606 2.166584 5.892326 1.704785 1.449769 6.302023 2.230668 5.219443 1.541997 1.363386 5.330428 4.348012 3.780584 3.179910 2.985217 15.664778 1.850448 1.583280 4.433758 1.262686 4.381922 1.607308 1.427656 4.186197 1.288352 3.983266 4.558711 3.858165 15.622623 3.125410 2.804309 3.908036 11.660684 3.028235 2.621756 12.467170 4.119947 10.167449 2.742231 2.443703 10.317944 5.843122 4.970940 4.182436 3.869781 20.084808 3.464468 2.824159 8.579395 2.260311 8.494782 3.014567 2.546535 7.816566 2.271282 7.562262 6.103333 5.059943 20.019729 4.118396 3.704554 2.783631 2.312533 13.949057 2.078909 1.985222 13.712747 0.039500 1.455300 0.043630 0.043235 1.356278 1.170195 0.023611 0.022455 1.167548 1.051863 1.039627 23.339131 0.019483 1.147243 1.105454 0.429073 1.920515 0.364359 0.342385 1.835838 1.741622 0.310919 0.298543 1.673224 1.564557 1.554878 7.172367 0.252538 1.551151 1.542853
 8.072208 7.962921 7.044017 29.290655 29.640258 6.776619 0.591283 0.538961 1.611945 1.577232 0.570447 0.494992 1.635422 1.658598 0.503296 1.401034 1.473814 0.430366 6.985725 1.350034 1.336484 1.699897 1.523501 4.853752 4.717036 1.601891 1.752823 1.435848 4.921847 4.952314 1.452772 1.635623 1.465591 4.286133 4.397923 1.267947 3.633955 3.613773 3.061565 15.504826 2.945668 3.559844 3.646989 3.202525 15.465368 2.932310 1.720587 1.484662 1.261821 4.138455 4.068580 3.201012 2.759206 9.814980 9.596699 2.872528 3.322811 2.597788 9.589050 9.624644 2.585574 3.085574 2.689344 8.598336 8.615590 2.316392 4.910423 4.704950 4.012160 19.687566 3.846314 4.734633 4.688236 4.083972 19.399397 3.788269 3.250893 2.722841 2.332424 8.348393 8.279841 1.920293 1.959151 1.720755 12.866497 13.894662 1.583379 0.020556 0.030899 1.318694 1.466253 0.029882 0.020167 1.289213 1.276765 0.017812 1.062310 1.089531 0.015580 23.797985 1.003452 1.029801 0.303992 0.275824 1.520379 1.737094 0.276275 0.262652 1.615182 1.824926 0.255082 1.432869 1.604486 0.219738 7.174506 1.360732 1.509307
 8.452287 7.672849 6.979230 28.555067 6.136937 27.836642 0.655585 0.593088 1.662920 0.482708 1.772744 0.510197 1.567123 0.456118 1.547419 1.410803 0.391828 1.421199 1.350034 6.550904 1.178537 1.879143 1.680294 5.074503 1.346426 5.424539 1.940650 1.484112 4.782701 1.298995 4.731934 1.789721 1.504107 4.340132 1.134556 4.361333 3.748894 3.452626 3.089588 2.922920 14.544282 1.516928 1.377610 1.176125 4.136121 3.690034 3.957164 3.436352 3.118093 14.712384 2.581171 3.429135 2.986783 10.292290 2.427833 10.924412 3.609057 2.656403 9.395405 2.305375 9.263558 3.311489 2.711932 8.646673 2.064220 8.533335 5.045682 4.485276 4.028115 3.755032 18.406617 2.826548 2.439114 2.096974 7.737423 7.079523 5.340604 4.529710 4.088707 18.854306 3.421597 2.306028 2.035778 1.929181 12.739411 1.893160 11.432513 0.030840 0.038990 1.358541 0.051568 1.166076 0.021404 1.114553 0.024792 1.029676 1.048486 0.020736 0.993353 0.952994 23.321937 1.060945 0.360834 0.334359 1.713940 0.330355 1.497264 0.289747 1.620168 0.296234 1.448841 1.531300 0.254831 1.378686 1.412283 7.165501 1.427708
 7.444037 6.939106 6.410620 6.160029 27.455641 26.438277 0.557686 0.513355 0.491441 1.427761 1.559461 0.449957 0.452904 1.437108 1.384090 0.382476 1.334806 1.283606 1.336484 1.178537 6.403652 1.603886 1.456819 1.376318 4.362850 4.805327 1.652776 1.309896 1.300223 4.370368 4.257667 1.548326 1.326087 1.122090 4.033336 3.960493 1.514305 1.346682 1.142065 4.057721 3.682232 3.208362 3.129280 2.895753 2.915752 14.083264 3.459275 3.061303 2.802476 2.584995 14.278864 2.974011 2.631367 2.475532 9.121015 9.897606 3.104014 2.371832 2.316278 8.719693 8.505729 2.872446 2.396806 2.067482 7.949478 7.829499 2.830273 2.390029 2.088636 7.915968 7.310402 4.266673 4.009654 3.694164 3.716148 17.551774 4.671562 4.042438 3.684580 3.428155 18.193054 1.879100 1.724594 1.662653 1.709342 12.166247 10.136887 0.024351 0.032405 0.043823 1.298940 1.013830 0.020073 0.024281 1.060046 0.940553 0.019127 0.984790 0.909319 0.922189 1.022138 23.532277 0.293594 0.278244 0.291711 1.600797 1.239761 0.248386 0.263026 1.550665 1.235437 0.228715 1.492607 1.204657 1.377487 1.251768 7.163892
 70.503277 110.028282 26.885726 24.511020 21.668135 29.227318 18.181123 4.566024 4.001812 3.370260 5.162106 6.137591 5.520533 4.948126 6.746418 1.799385 1.603208 2.166584 1.699897 1.879143 1.603886 46.343530 11.075177 9.698581 8.158166 12.510942 37.966359 12.863427 11.611146 10.271836 14.207668 13.731803 19.001060 5.223733 4.588945 6.278465 12.115900 17.062342 5.291840 4.935481 5.548374 10.285020 15.377047 4.747841 5.053806 4.838793 15.395374 20.646927 6.170863 5.417572 4.619695 68.985730 15.996565 14.092257 11.937160 18.101431 49.223943 16.830782 15.206574 13.369370 18.512945 26.221889 36.756577 9.339408 8.109871 11.083036 23.390750 32.764545 9.479612 8.593499 9.986793 19.867211 29.420095 8.458346 8.818010 8.793295 29.283231 39.498394 10.753063 9.582143 8.273824 35.521524 50.248736 9.231408 8.325592 7.483793 10.349958 51.773451 3.109871 2.794348 2.530517 3.161527 7.700407 6.789534 6.229977 8.541144 0.153304 0.137330 0.193456 0.135821 0.178937 0.160333 17.463784 4.774519 4.346521 4.046935 5.135709 6.393576 5.704633 5.302053 6.855105 1.333226 1.217753 1.563697 1.221298 1.422861 1.291122
 62.546397 26.833478 96.254168 22.584894 20.317605 26.219451 4.562620 15.940067 3.758154 3.239626 4.564115 5.951170 1.791442 1.570727 2.131447 5.045007 4.682813 5.892326 1.523501 1.680294 1.456819 11.075177 40.513051 9.075287 7.784365 11.079023 13.583125 18.246233 5.126666 4.459857 6.113018 33.590014 12.611199 10.650362 9.766233 12.537225 11.505427 5.272925 15.638814 4.425639 4.973452 10.011411 4.679374 14.418321 4.514645 4.393510 13.644975 6.122269 17.833060 4.844886 4.191554 16.091624 58.584851 12.940135 11.170419 15.890473 26.344394 35.577448 9.128139 7.984693 10.791456 42.756406 16.352600 13.833634 12.520909 16.207449 22.241640 9.365228 30.315916 7.801932 8.975927 19.199833 8.344036 27.107674 7.878548 7.935896 25.957677 10.700623 34.014898 8.617908 7.548677 28.025360 8.273680 42.629466 7.716115 7.158369 8.828436 2.349148 50.707990 2.675659 2.551970 2.638910 6.868194 0.167595 0.144420 0.198380 5.836811 5.418261 6.872364 0.117006 0.158362 0.140866 4.437838 17.393355 4.038796 3.923479 4.397695 6.158822 1.231831 1.136009 1.410818 5.757911 5.489953 6.427947 1.073082 1.243887 1.157206
